id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
3318,C10-0000354-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,"Healing Design, LLC","Healing Design, LLC","Justin Suitor, Richard Warren",Limited Liability Company,Data Not Available,1621 Spring St E,Long Beach,CA,Los Angeles,90806,Admin@verdemgnt.Com,(562) 554-6770,Data Not Available,33.812593400619,-118.170746562237
3319,C10-0000355-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,"Valley Herbal Center, Inc.",Data Not Available,"ARMINE GRIGORYAN, Boris Sokol",Corporation,Data Not Available,14522 W Victory Blvd,Van Nuys,CA,Los Angeles,91411,Vhcvannuys@gmail.Com,(818) 786-1100,Data Not Available,34.18666163,-118.44959464
3320,C10-0000356-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2022 00:00:00,,Green Leaf Caregivers,Firehaus,"Tom Grimstad, Wade Talkington, Zahur Lalji",Corporation,Data Not Available,2000 S Cotner Ave,Los Angeles,CA,Los Angeles,90025,Info@firehausla.Com,(323) 515-9333,Data Not Available,34.042157,-118.441468
3321,C10-0000357-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,Canna Culture Corporation,Canna Culture,"Eric Engstrom, Fabiana Teixeira",Corporation,Data Not Available,"3591 Charter Park Dr, Suite 20",San Jose,CA,Santa Clara,95136,Redelarosa@yahoo.Com,(530) 277-3389,Data Not Available,37.278973,-121.85068
3322,C10-0000358-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2023 00:00:00,,710 Sf Inc.,Pure 710SF,Wyatt Lin,Corporation,Data Not Available,"49 Kearny St, Suite 3rd Floor",San Francisco,CA,San Francisco,94108,710sfinc@gmail.Com,(415) 654-5275,Data Not Available,37.78857532,-122.40384102
3323,C10-0000359-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,"Safe Harbor Patient's Collective, Inc.",SweetFlower Westwood,"Gayla Miles, Michael Thomson",Corporation,Data Not Available,1413 Westwood Blvd,Los Angeles,CA,Los Angeles,90024,Mike@sweetflower.Com,(424) 499-0420,Data Not Available,34.054843,-118.441611
3324,C10-0000360-LIC,Revoked,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2020 00:00:00,,Holistic Inc.,Westside Collective,"Cristy Vaughn, Kerin Endlich",Corporation,Data Not Available,872 Washington St,Perris,CA,Riverside,92571,Patientsresource420@gmail.Com,(951) 575-6530,Data Not Available,33.853959,-117.245527
3325,C10-0000361-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2022 00:00:00,,Goe Union City Hold Co.,Data Not Available,"Pamela  Epstein, Shareef El-Sissi, Soufyan ABOUAHMED, Suhel Singh",Corporation,Data Not Available,30540 Union City Blvd,Union City,CA,Alameda,94587,Edenunioncity@gmail.Com,(323) 645-7669,Data Not Available,37.59937719,-122.08065208
3326,C10-0000362-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,"Perennial Holistic Wellness Center, Inc.",Sweet Flower Studio City,"Christopher Bonbright, Timothy Dodd",Corporation,Data Not Available,11705 Ventura Blvd W,Studio City,CA,Los Angeles,91604,Compliance@sweetflower.Com,(818) 794-6420,Data Not Available,34.141775,-118.38812
3327,C10-0000363-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,"Stpc Enterprises, Inc.",Evergreen,"lupe banda, Reynaldo  Banda",Corporation,Data Not Available,1320 Edinger Ave E,Santa Ana,CA,Orange,92705,Evergreenholistic@gmail.Com,(714) 801-1356,Data Not Available,33.726383,-117.852661
3329,C10-0000364-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,"Ryan Cameron Rayburn Collective, Inc.",S.W.E.D. A SNOOP DOGG STORE,"Danny Abdelmalak, Elliot Lewis",Corporation,Data Not Available,2115 E 10th St,Long Beach,CA,Los Angeles,90804,Elliotlewis6700@catalystcannabis.Co,(562) 370-3780,Data Not Available,33.779209,-118.166274
3414,C10-0000365-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,"Gsg Sbca, Inc.",Beyond / Hello,"Benjamin Cross, James Cacioppo, Louis  Barack, Marina Hahn, Michelle Mosier, Peter  Adderton, Stephen  Monroe, Tobi Lebowitz",Corporation,Data Not Available,3516 State St,Santa Barbara,CA,Santa Barbara,93105,Baracklicense@gmail.Com,(561) 617-9100,Data Not Available,34.440675,-119.738969
3445,C10-0000366-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,Merced Business Ventures,Nectar Markets,"Jeremy Pratt, Michael Olson",Corporation,Data Not Available,1594 18th St W,Merced,CA,Merced,95340,Data Not Available,(209) 259-0002,Data Not Available,37.3081318,-120.4994853
3446,C10-0000367-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,Kush Valley Collective,Originals Factory,"Matthew Ochoa, Michael Melendez, Patrick  Stad",Corporation,Data Not Available,6500 Stanford Ave S,Los Angeles,CA,Los Angeles,90001,Kushvalleycollective420@gmail.Com,(323) 599-2572,Data Not Available,33.981004,-118.26264
3447,C10-0000368-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,"Dtpg Collective, Inc.",Data Not Available,"Gloria Chavez, Patrick  Stad",Corporation,Data Not Available,930 S Alameda St,Los Angeles,CA,Los Angeles,90021,Dtpgcollective@gmail.Com,(323) 602-4211,Data Not Available,34.02653559,-118.23877455
3448,C10-0000369-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,Oaklyfe LLC [Equity Retailer],NUG [Equity Retailer],"Adam Peterson, Bryant Tong, Jamie Besaw, John Oram, Ky Hang, William Chen, ZHONGZHANG YAN",Limited Liability Company,Data Not Available,"1600 Broadway, Suite 50",Oakland,CA,Alameda,94612,Hmanktip@hotmail.Com,(510) 418-0156,Data Not Available,37.805974,-122.269661
3449,C10-0000370-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/03/2019 00:00:00,07/02/2026 00:00:00,,Plant Humboldt LLC,Data Not Available,Mikal Jakubal,Limited Liability Company,Data Not Available,6070 Briceland Thorn Rd,Redway,CA,Humboldt,95560,Info@planthumboldt.Com,(707) 923-5063,Data Not Available,40.10863998,-123.89902997
3450,C10-0000371-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2025 00:00:00,,Zen Healing Collective Corporation,Data Not Available,Eric Kinney,Corporation,Data Not Available,8464 Santa Monica Blvd,West Hollywood,CA,Los Angeles,90069,Zenhealingcollective@gmail.Com,(323) 656-6666,Data Not Available,34.08983532,-118.37550242
3451,C10-0000372-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2026 00:00:00,,Cathedral City Ramon Road Retail LLC,West Coast Cannabis Club,"Joshua  Disalle, Kenneth  Churchill, Thomas Lopez",Limited Liability Company,Data Not Available,"68828 Ramon Rd, Suite A2",Cathedral CTY,CA,Riverside,92234,Tom@westcoastcannabis.Club,(805) 603-0503,Data Not Available,33.8162,-116.461359
3452,C10-0000373-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2023 00:00:00,,Green Savants LLC,Data Not Available,Edmund Chan III,Limited Liability Company,Data Not Available,"888 East Research Dr, Suite 100",Palm Springs,CA,Riverside,92262,Edmund@greensavants.Com,(626) 233-5888,Data Not Available,33.83561275,-116.516599
3453,C10-0000374-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2023 00:00:00,,Aluh-Teh LLC,Seaweed On Ocean,"Douglas Kern, Marc Ramirez, Mona Sanner, Todd Mitchell",Limited Liability Company,Data Not Available,"1101 Ocean Ave E, Suite A",Lompoc,CA,Santa Barbara,93436,Toddm@frogtowncannabis.Com,(805) 703-4204,Data Not Available,34.639165,-120.444917
3454,C10-0000375-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2026 00:00:00,,"Green Gold Cultivators, Inc.",Green Gold Cultivators,Thomas Calmese,Corporation,Data Not Available,568 Angels Rd,San Andreas,CA,Calaveras,95249,Greengold1981@att.Net,(209) 674-8008,Data Not Available,38.18875054,-120.67532395
3455,C10-0000376-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2024 00:00:00,,"Eel Holdings, LLC",Connected Cannabis Co.,Elliot Lewis,Limited Liability Company,Data Not Available,9032 Artesia Blvd,Bellflower,CA,Los Angeles,90706,Connectedbelmontshore@gmail.Com,(323) 645-7669,Data Not Available,33.874422,-118.141666
3456,C10-0000377-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2026 00:00:00,,"Hilltop Community Partners, LLC",Green Remedy,"Alexis Parle, Darrin Parle, Kevin  McCarty, Kirsten Koziol, William Koziol",Limited Liability Company,Data Not Available,2928 Hilltop Mall Rd,Richmond,CA,Contra Costa,94806,Darrinparle@gmail.Com,(510) 758-7890,Data Not Available,37.978157,-122.331825
3457,C10-0000378-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2025 00:00:00,,"Mmof San Diego Retail, Inc.",Apothekare,"Amit Pandey, Edward Record, Ellen  Harrison, Michel  Serruya, Richard  Ormond",Corporation,Data Not Available,"5125 Convoy St, 211",San Diego,CA,San Diego,92111,Compliance@medmen.Com,(323) 593-5110,Data Not Available,32.835018,-117.152034
3458,C10-0000379-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2025 00:00:00,,"Sure Felt, LLC","Sure Felt, LLC","Amit Pandey, Edward Record, Ellen Harrison, Michel  Serruya, Richard  Ormond",Limited Liability Company,Data Not Available,10715 Sorrento Valley Rd,San Diego,CA,San Diego,92121,Compliance@medmen.Com,(323) 593-5110,Data Not Available,32.898893,-117.22043
3459,C10-0000380-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2026 00:00:00,,Mount Shasta Patients Collective,MOUNT SHASTA PATIENTS COLLECTIVE,"Elizabeth Tabor, Raviinder Sandhu",Corporation,Data Not Available,408 S. Mt Shasta Blvd,Mount Shasta,CA,Siskiyou,96067,Mountshastapatientscollective@gmail.Com,(530) 926-6337,Data Not Available,41.310325,-122.310844
3460,C10-0000381-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/05/2019 00:00:00,07/04/2024 00:00:00,,"Hollywood Holistic Healers, Inc.",Data Not Available,"Marc Epstein, Rick Waters",Corporation,Data Not Available,"8416 Lankershim Blvd, Unit 107",Sun Valley,CA,Los Angeles,91352,Sft614@yahoo.Com,(310) 251-8528,Data Not Available,34.22312415,-118.38743689
3461,C10-0000382-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,07/05/2019 00:00:00,07/04/2026 00:00:00,,"Ascent Supply Company, LLC","ASCENT SUPPLY COMPANY, LLC","Paul Rudder, Robert Calvert",Limited Liability Company,Data Not Available,"3399 Main St, Suite L1",Mammoth Lakes,CA,Mono,93546,Calbuddy@mac.Com,(760) 920-1990,Data Not Available,37.647532,-118.972908
3462,C10-0000383-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/10/2025 00:00:00,07/10/2026 00:00:00,,Los Angeles Wellness Center,Erba Markets,"Devon Wheeler, Mohammed Reza Shekarchian",Corporation,Data Not Available,12320 W Pico Blvd,Los Angeles,CA,Los Angeles,90064,Lawellness2017@gmail.Com,(310) 207-1900,Data Not Available,34.028202,-118.452292
3463,C10-0000384-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/08/2019 00:00:00,07/07/2026 00:00:00,,Olive Tree Patients Association,"Olive Tree Patients Association, Olive Tree Wellness Center",Eulenthius Alexander,Corporation,Data Not Available,1210 Olive St,Ramona,CA,San Diego,92065,Info@olivetreewellnesscenter.Com,(619) 206-5472,Data Not Available,33.047376,-116.877916
3464,C10-0000385-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/08/2019 00:00:00,07/07/2024 00:00:00,,"Rochambeau, Inc.","Rochambeau, Inc.","Amit Pandey, Edward Record, Ellen Harrison, Michel  Serruya, Richard  Ormond",Corporation,Data Not Available,"3996 San Pablo Ave, A,B,C,D",Emeryville,CA,Alameda,94608,Compliance@medmen.Com,(323) 593-5110,Data Not Available,37.830584,-122.279438
3465,C10-0000386-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2025 00:00:00,,"The Green Earth Farmacie, Inc.",EMBERZ,"Cory  Delpasand, Nadia  Sadat",Corporation,Data Not Available,7760 Burnet Ave,Van Nuys,CA,Los Angeles,91405,Gary@emberzdelivery.Com,(818) 994-1045,Data Not Available,34.211779,-118.462722
3466,C10-0000387-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2026 00:00:00,,"Grass Roots, Inc",Grass Roots,Clayton Kopp,Corporation,Data Not Available,1077 Post St,San Francisco,CA,San Francisco,94109,Clayton@grassrootssf.Com,(415) 164-1069,Data Not Available,37.786632,-122.419421
3334,C10-0000388-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2026 00:00:00,,"Natural Healing Center, LLC","NATURAL HEALING CENTER, LLC","Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,998 Huston St,Grover Beach,CA,San Luis Obispo,93433,Licensing@glasshousegroup.Com,(737) 471-5011,Data Not Available,35.110993,-120.620033
3335,C10-0000389-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2026 00:00:00,,The Pottery Inc.,The Pottery,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Corporation,Data Not Available,5042 Venice Blvd,Los Angeles,CA,Los Angeles,90019,Retailcompliance@glasshousegroup.Com,(562) 264-5078,Data Not Available,34.045072,-118.348567
3336,C10-0000390-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2026 00:00:00,,"L.B. Collective, Inc.","L.B. COLLECTIVE, INC.","Brian Danaher, David  Luna Cuellar",Corporation,Data Not Available,1731 Artesia Blvd E,Long Beach,CA,Los Angeles,90805,B.Danaher@yahoo.Com,(562) 244-5896,Data Not Available,33.874916,-118.171233
3337,C10-0000391-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2026 00:00:00,,"Los Angeles Farmers, Inc.","Los Angeles Farmers, Inc.","Aaron Alvarez, Javier Ramos, Richard  Ormond",Corporation,Data Not Available,824 E 17th St,Los Angeles,CA,Los Angeles,90021,Ro@stoneblossomLLC.Com,(909) 241-5504,Data Not Available,34.027235,-118.25319
3338,C10-0000392-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2022 00:00:00,,Hezekiah Incorporated,Data Not Available,Jose Garcia,Corporation,Data Not Available,2437 E 24th St,Vernon,CA,Los Angeles,90058,Hezekiahcalifornia@gmail.Com,(323) 236-4114,Data Not Available,34.01658136,-118.22858765
3339,C10-0000393-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2020 00:00:00,,California Collective Care,Data Not Available,Mike Tomada,Corporation,Data Not Available,1639 Lewis Brown Dr,Vallejo,CA,Solano,94589,Mfslsv6@gmail.Com,(707) 704-1960,Data Not Available,38.1388165,-122.25405363
3340,C10-0000394-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2025 00:00:00,,"Holistic Pain Relief, LLC",LA CANNABIS CO EST 2007,"ARMEN PARONYAN, ARUTYUN YEGOYAN, GARNIK PARONYAN",Limited Liability Company,Data Not Available,5993 S St Andrews Pl,Los Angeles,CA,Los Angeles,90047,Armenvn@yahoo.Com,(323) 778-8540,Data Not Available,33.98545057,-118.31199983
3341,C10-0000395-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2026 00:00:00,,"Down Under Industries, Inc.","DOWN UNDER INDUSTRIES, INC.",Jamie Reagan,Corporation,Data Not Available,50 Ely Rd N,Petaluma,CA,Sonoma,94954,Contact@downunderindustries.Com,(707) 658-1707,Data Not Available,38.282094,-122.665533
3342,C10-0000396-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2026 00:00:00,,"Accucanna, LLC",Harborside,"Conrad  Gregory, John Hanks  Nichols, Kavi Bhai, Kevin Singer",Limited Liability Company,Data Not Available,66205 Paul Rd,DSRT Hot SPGS,CA,Riverside,92240,Licensing@statehouse.Co,(510) 610-7444,Data Not Available,33.882794,-116.50433
3343,C10-0000397-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/09/2019 00:00:00,07/08/2026 00:00:00,,Cannatopia Gardens,Cana Sylmar,Edvin Mailyan,Corporation,Data Not Available,13509 W Hubbard St,Sylmar,CA,Los Angeles,91342,Edvin818@gmail.Com,(818) 384-9021,Data Not Available,34.309897,-118.427851
3344,C10-0000398-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/10/2019 00:00:00,07/09/2026 00:00:00,,Long Beach Wellness Center,LONG BEACH WELLNESS CENTER,"Greg Walker, Jake Renze, Ken Renze, Marisa Thompson, Melanie Renze",Corporation,Data Not Available,5900 Spring St E,Long Beach,CA,Los Angeles,90815,Phvesq@gmail.Com,(714) 809-5076,Data Not Available,33.810148,-118.116811
3345,C10-0000399-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/10/2019 00:00:00,07/09/2026 00:00:00,,"California Herbal Remedies, Inc.","California Herbal Remedies, Inc.","Kristopher Luu, Scott Kawasaki",Corporation,Data Not Available,5470 E Valley Blvd,Los Angeles,CA,Los Angeles,90032,Scott@terrachoices.Com,(323) 718-0020,Data Not Available,34.07343,-118.163765
3346,C10-0000400-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,07/10/2019 00:00:00,07/09/2026 00:00:00,,"The 10 Spot, Inc.",10 Spot,"Christopher Fenske, Chun Wai Tommy Ngan, Michael Wang, Rishi Desai",Corporation,Data Not Available,2700 Shannon St S,Santa Ana,CA,Orange,92704,Rishi@jaderoom.Com,(949) 480-8001,Data Not Available,33.711273,-117.923034
3347,C10-0000401-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/10/2019 00:00:00,07/09/2024 00:00:00,,"Halladay Healing Group, Inc.",Super Clinik,"Filiberto  Benavides, Joanne Nguyen",Corporation,Data Not Available,2525 Birch St S,Santa Ana,CA,Orange,92707,Hallahayhealing@gmail.Com,(714) 717-1480,Data Not Available,33.713069,-117.870836
3348,C10-0000402-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/10/2019 00:00:00,07/09/2026 00:00:00,,"2015 Halladay Wellness, Inc.",West Clinik,Vivian Khong,Corporation,Data Not Available,"2110 Yale St S, Unit A",Santa Ana,CA,Orange,92704,Halladaywellness@gmail.Com,(714) 462-5221,Data Not Available,33.71891266,-117.9168768
3349,C10-0000403-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/10/2019 00:00:00,07/09/2026 00:00:00,,"Mchenry Comic Management, LLC",Herbology,MARLOWE MERCADO,General Partnership,Data Not Available,2308 Mchenry Ave,Modesto,CA,Stanislaus,95350,Marlowe21@hotmail.Com,(209) 404-6880,Data Not Available,37.675863,-120.993652
3350,C10-0000404-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/10/2019 00:00:00,07/09/2023 00:00:00,,Bang Mingo LLC,Bang Mingo,"Benjamin Harris, Mark Yandow, Tania Wright-Yandow",Limited Liability Company,Data Not Available,1780 Bell Ln,Atwater,CA,Merced,95301,Bangmingo@gmail.Com,(209) 205-8249,Data Not Available,37.34507758,-120.61718424
3351,C10-0000405-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/10/2019 00:00:00,07/09/2024 00:00:00,,Purple Heart Compassion Inc,Cookies Melrose,"Arman Arakelyan, Steve Pineda",Corporation,Data Not Available,"8360 W Melrose Ave, Bldg 101",Los Angeles,CA,Los Angeles,90069,Purpleheartcompassioninc@yahoo.Com,(323) 470-2763,Data Not Available,34.08343,-118.37268
3352,C10-0000406-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/10/2019 00:00:00,07/09/2026 00:00:00,,"Huntington Patients' Association, Inc.",The Marathon Collective,"ADAM ANDEBRHAN, Andranik Aroyan",Corporation,Data Not Available,7011 Canoga Ave,Canoga Park,CA,Los Angeles,91303,Canacanogapark@gmail.Com,(818) 326-3131,Data Not Available,34.197805,-118.597979
3353,C10-0000407-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/11/2019 00:00:00,07/10/2026 00:00:00,,"Medical Miracle, LLC",Cookies La Mesa,"Brandon Johnson, Courtney Bernard, Daniel Firtel, Ryan  Johnson",Limited Liability Company,Data Not Available,7935 El Cajon Blvd,La Mesa,CA,San Diego,91942,Medicalmiracle619@gmail.Com,(619) 846-6467,Data Not Available,32.769172,-117.025988
